product_id,product_name,barcode,brand,image,description,url
10,"
	BTT Kinh đô Hạt sen dừa tươi 2 trứng 210g-5 – cái",8934680090049,,https://baothymart.com/wp-content/uploads/2023/11/kiotviet_2e99c14b610d217831fe2ed0e3909e90-300x253.png,"
				<div id=""reviews"" class=""woocommerce-Reviews row"">
	<div id=""comments"" class=""col large-12"">
		<h3 class=""woocommerce-Reviews-title normal"">
			Đánh giá		</h3>

					<p class=""woocommerce-noreviews"">Chưa có đánh giá nào.</p>
			</div>

			<div id=""review_form_wrapper"" class=""large-12 col"">
			<div id=""review_form"" class=""col-inner"">
				<div class=""review-form-inner has-border"">
					<div id=""respond"" class=""comment-respond"">
		<h3 id=""reply-title"" class=""comment-reply-title"">Hãy là người đầu tiên nhận xét “BTT Kinh đô Hạt sen dừa tươi 2 trứng 210g-5 – cái” <small><a rel=""nofollow"" id=""cancel-comment-reply-link"" href=""/banh-trung-thu/btt-kinh-do-hat-sen-dua-tuoi-2-trung-210g-5-cai#respond"" style=""display:none;"">Hủy</a></small></h3><p class=""must-log-in"">Bạn phải <a href=""https://baothymart.com/tai-khoan"">bđăng nhập</a> để gửi đánh giá.</p>	</div><!-- #respond -->
					</div>
			</div>
		</div>

	
</div>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-hat-sen-dua-tuoi-2-trung-210g-5-cai
11,"
	BTT Kinh Đô Hạt Sen Hạt Chia 150g – XHS – Cái",8934680093408,,https://baothymart.com/wp-content/uploads/2023/11/kiotviet_380a727453669f517657846dd4dc0b91-300x300.png,"
				<div id=""reviews"" class=""woocommerce-Reviews row"">
	<div id=""comments"" class=""col large-12"">
		<h3 class=""woocommerce-Reviews-title normal"">
			Đánh giá		</h3>

					<p class=""woocommerce-noreviews"">Chưa có đánh giá nào.</p>
			</div>

			<div id=""review_form_wrapper"" class=""large-12 col"">
			<div id=""review_form"" class=""col-inner"">
				<div class=""review-form-inner has-border"">
					<div id=""respond"" class=""comment-respond"">
		<h3 id=""reply-title"" class=""comment-reply-title"">Hãy là người đầu tiên nhận xét “BTT Kinh Đô Hạt Sen Hạt Chia 150g – XHS – Cái” <small><a rel=""nofollow"" id=""cancel-comment-reply-link"" href=""/banh-trung-thu/btt-kinh-do-hat-sen-hat-chia-150g-xhs-cai#respond"" style=""display:none;"">Hủy</a></small></h3><p class=""must-log-in"">Bạn phải <a href=""https://baothymart.com/tai-khoan"">bđăng nhập</a> để gửi đánh giá.</p>	</div><!-- #respond -->
					</div>
			</div>
		</div>

	
</div>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-hat-sen-hat-chia-150g-xhs-cai
12,"
	BTT Kinh Đô Hạt sen Trà xanh 1 trứng 150g -T1 – CÁI",8934680090773,,https://baothymart.com/wp-content/uploads/2024/08/kiotviet_87edb8351e7e6ab14e2a2b65636e45e2-300x300.png,"
				

<p>Bánh trung thu hạt sen trà xanh 1&nbsp;trứng đặc biệt 150gr</p>
<p>Bánh trung thu Kinh đô hạt sen trà xanh là sự kết hợp của 2 loại nguyên liệu gần gũi, thân thuộc với người Việt cộng thêm nét truyền thống của chiếc bánh trung thu với trứng muối tạo nên một hương vị vừa quen vừa lạ. Chiếc bánh sẽ cho bạn cảm xúc hạnh phúc nhất khi thưởng thức chiếc bánh, đó là sự thơm ngon ngọt dịu của hạt Sen, đặc biệt với cái màu xanh tươi mát của trà xanh.</p>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-hat-sen-tra-xanh-1-trung-150g-t1-cai
13,"
	BTT Kinh Đô hạt Sen Trà Xanh 2 Trứng 250g-T – CÁI",8934680090742,,https://baothymart.com/wp-content/uploads/2023/11/kiotviet_dc70c965e770d901190f4c38b961a456-300x300.png,"
				

<p>Bánh trung thu hạt sen trà xanh 2 trứng đặc biệt 250gr</p>
<p>Bánh trung thu Kinh đô hạt sen trà xanh là sự kết hợp của 2 loại nguyên liệu gần gũi, thân thuộc với người Việt cộng thêm nét truyền thống của chiếc bánh trung thu với trứng muối tạo nên một hương vị vừa quen vừa lạ. Chiếc bánh sẽ cho bạn cảm xúc hạnh phúc nhất khi thưởng thức chiếc bánh, đó là sự thơm ngon ngọt dịu của hạt Sen, đặc biệt với cái màu xanh tươi mát của trà xanh.</p>
<p></p>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-hat-sen-tra-xanh-2-trung-250g-t-cai
14,"
	BTT Kinh đô Heo vàng nhân phô mai -HV – CÁI",8934680093224,,https://baothymart.com/wp-content/uploads/2024/08/kiotviet_33adb98d010693fe559846ebbb86bd46-300x300.png,"
				<div id=""reviews"" class=""woocommerce-Reviews row"">
	<div id=""comments"" class=""col large-12"">
		<h3 class=""woocommerce-Reviews-title normal"">
			Đánh giá		</h3>

					<p class=""woocommerce-noreviews"">Chưa có đánh giá nào.</p>
			</div>

			<div id=""review_form_wrapper"" class=""large-12 col"">
			<div id=""review_form"" class=""col-inner"">
				<div class=""review-form-inner has-border"">
					<div id=""respond"" class=""comment-respond"">
		<h3 id=""reply-title"" class=""comment-reply-title"">Hãy là người đầu tiên nhận xét “BTT Kinh đô Heo vàng nhân phô mai -HV – CÁI” <small><a rel=""nofollow"" id=""cancel-comment-reply-link"" href=""/banh-trung-thu/btt-kinh-do-heo-vang-nhan-pho-mai-hv-cai#respond"" style=""display:none;"">Hủy</a></small></h3><p class=""must-log-in"">Bạn phải <a href=""https://baothymart.com/tai-khoan"">bđăng nhập</a> để gửi đánh giá.</p>	</div><!-- #respond -->
					</div>
			</div>
		</div>

	
</div>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-heo-vang-nhan-pho-mai-hv-cai
15,"
	BTT Kinh Đô Jambon xá xíu 2 trứng 230g-3 – cái",8934680090025,,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","
				<div id=""reviews"" class=""woocommerce-Reviews row"">
	<div id=""comments"" class=""col large-12"">
		<h3 class=""woocommerce-Reviews-title normal"">
			Đánh giá		</h3>

					<p class=""woocommerce-noreviews"">Chưa có đánh giá nào.</p>
			</div>

			<div id=""review_form_wrapper"" class=""large-12 col"">
			<div id=""review_form"" class=""col-inner"">
				<div class=""review-form-inner has-border"">
					<div id=""respond"" class=""comment-respond"">
		<h3 id=""reply-title"" class=""comment-reply-title"">Hãy là người đầu tiên nhận xét “BTT Kinh Đô Jambon xá xíu 2 trứng 230g-3 – cái” <small><a rel=""nofollow"" id=""cancel-comment-reply-link"" href=""/banh-trung-thu/btt-kinh-do-jambon-xa-xiu-2-trung-230g-3-cai#respond"" style=""display:none;"">Hủy</a></small></h3><p class=""must-log-in"">Bạn phải <a href=""https://baothymart.com/tai-khoan"">bđăng nhập</a> để gửi đánh giá.</p>	</div><!-- #respond -->
					</div>
			</div>
		</div>

	
</div>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-jambon-xa-xiu-2-trung-230g-3-cai
16,"
	BTT Kinh đô khoai môn hạt sen 2 trứng 210g-M – cái",8934680090797,,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20253%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","
				

<p>Bánh trung thu kinh đô nướng 2 trứng&nbsp;được làm từ tổng hợp từ khoai môn và 2 trứng. Qua sự tinh chế rất công phu từ những củ khoai môn đã được chọn lựa kỹ lưỡng. Nó không chỉ là một loại bánh đơn thuần mà là hài hòa giữa tinh hoa của đất trời và người làm bánh. Chắc chắn rằng bạn sẽ bị quyến rũ bởi hương vị đậm đà khó tả của khoai môn.</p>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-khoai-mon-hat-sen-2-trung-210g-m-cai
17,"
	BTT Kinh đô lạp xưởng ngũ hạt 2 trứng 230g-4 – cái",8934680090032,,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","
				<div id=""reviews"" class=""woocommerce-Reviews row"">
	<div id=""comments"" class=""col large-12"">
		<h3 class=""woocommerce-Reviews-title normal"">
			Đánh giá		</h3>

					<p class=""woocommerce-noreviews"">Chưa có đánh giá nào.</p>
			</div>

			<div id=""review_form_wrapper"" class=""large-12 col"">
			<div id=""review_form"" class=""col-inner"">
				<div class=""review-form-inner has-border"">
					<div id=""respond"" class=""comment-respond"">
		<h3 id=""reply-title"" class=""comment-reply-title"">Hãy là người đầu tiên nhận xét “BTT Kinh đô lạp xưởng ngũ hạt 2 trứng 230g-4 – cái” <small><a rel=""nofollow"" id=""cancel-comment-reply-link"" href=""/banh-trung-thu/btt-kinh-do-lap-xuong-ngu-hat-2-trung-230g-4-cai#respond"" style=""display:none;"">Hủy</a></small></h3><p class=""must-log-in"">Bạn phải <a href=""https://baothymart.com/tai-khoan"">bđăng nhập</a> để gửi đánh giá.</p>	</div><!-- #respond -->
					</div>
			</div>
		</div>

	
</div>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-lap-xuong-ngu-hat-2-trung-230g-4-cai
18,"
	BTT Kinh Đô Mè Đen Hạt Dưa 150g-XMD – CÁI",8934680093156,,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","
				<div id=""reviews"" class=""woocommerce-Reviews row"">
	<div id=""comments"" class=""col large-12"">
		<h3 class=""woocommerce-Reviews-title normal"">
			Đánh giá		</h3>

					<p class=""woocommerce-noreviews"">Chưa có đánh giá nào.</p>
			</div>

			<div id=""review_form_wrapper"" class=""large-12 col"">
			<div id=""review_form"" class=""col-inner"">
				<div class=""review-form-inner has-border"">
					<div id=""respond"" class=""comment-respond"">
		<h3 id=""reply-title"" class=""comment-reply-title"">Hãy là người đầu tiên nhận xét “BTT Kinh Đô Mè Đen Hạt Dưa 150g-XMD – CÁI” <small><a rel=""nofollow"" id=""cancel-comment-reply-link"" href=""/banh-trung-thu/btt-kinh-do-me-den-hat-dua-150g-xmd-cai#respond"" style=""display:none;"">Hủy</a></small></h3><p class=""must-log-in"">Bạn phải <a href=""https://baothymart.com/tai-khoan"">bđăng nhập</a> để gửi đánh giá.</p>	</div><!-- #respond -->
					</div>
			</div>
		</div>

	
</div>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-me-den-hat-dua-150g-xmd-cai
19,"
	BTT Kinh Đô nhân sữa dừa 1 trứng 150g-71 – cái",8934680090285,,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","
				

<p>Bánh nướng nhân sữa dừa 1 trứng Kinh Đô&nbsp;là loại bánh trung thu truyền thống được&nbsp;nhiều người tiêu dùng tin tưởng và lựa chọn. Mỗi chiếc bánh là sự kết hợp khéo léo và tinh tế từ những nguyên liệu chất lượng được chắt lọc từ thiên nhiên như: đường, dừa tươi, bột mì, dầu thực vật, bột nếp, trứng vịt muối, bột sữa… cùng sự tâm huyết của những đầu bếp giỏi và dày dặn kinh nghiệm, mang tới những hương vị bánh thơm ngon, đặc trưng, cho bạn những trải nghiệm thú vị ngay khi thưởng thức.&nbsp;Bánh nướng nhân sữa dừa 1 trứng Kinh Đô&nbsp;có mẫu mã đẹp mắt, thích hợp làm quà biếu, tặng bạn bè, người thân vào dịp Tết trung thu hoặc cùng gia đình và bạn bè sum vầy, nhấm nháp ly trà ấm nồng và thưởng thức miếng bánh thơm ngọt đậm đà hương vị truyền thống.</p>
<p>&nbsp;</p>
<p></p>
<p>Bánh nướng nhân sữa dừa 1 trứng Kinh Đô</p>
<p>&nbsp;</p>
<p>Vào ngày Rằm tháng 8, người ta thường tặng nhau những chiếc bánh trung thu với ý nghĩa chúc cho mọi điều trong cuộc sống được tròn đầy, viên mãn, chính bởi điều này mà chiếc bánh là món ăn, món quà có giá trị tinh thần không thể thiếu trong ngày Tết Trung thu. Với tất cả những giá trị đó, thương hiệu&nbsp;Bánh trung thu Kinh Đô&nbsp;đã mang đến cho quý khách hàng nhiều loại bánh ngon xứng đáng là món quà trang trọng, để bạn gửi tới gia đình, người thân, đối tác… làm nên một mùa trung thu sum họp, đoàn viên.</p>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-nhan-sua-dua-1-trung-150g-71-cai
20,"
	BTT Kinh Đô nướng đậu xanh 1 trứng 150gr-61",8934680090247,,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","
				

<p>Thương hiệu:&nbsp;Kinh Đô</p>
<p>Loại bánh: Bánh nướng</p>
<p>Hình thức: 01 bánh, hộp kiếng chống ẩm</p>
<p>Khối lượng: 210 gram</p>
<p>Thành phần: nhân hỗn hợp đậu xanh</p>
<p>Theo Đông y, đậu xanh có vị ngọt, hơi tanh, tính mát, tác dụng thanh nhiệt, giải độc, trừ phiền nhiệt, điều hòa ngũ tạng, giảm đau sưng. Đậu xanh thường được sử dụng khi bị cảm sốt vào mùa hè, trúng nắng, tiêu khát (khát nước uống nhiều), đái tháo đường, đi tiểu khó, đau bụng do nhiệt, bụng nóng cồn cào, buồn phiền khó chịu, nhức đầu, nôn mửa, phụ nữ có thai bị nôn ọe, không yên. Bên cạnh đó, nó còn có ích cho người hay bị các loại bệnh nhiệt ngoài da như mụn nhọt, ghẻ lở, nổi mề đay; người bị cao huyết áp, cholesterol máu cao, viêm gan mãn tính, say rượu; trẻ em bị bệnh quai bị, sởi.</p>
<p>Vì vậy đậu xanh đã được lựa chọn làm nhân&nbsp;bánh trung thu kinh Đô, cộng thêm 1 trứng ở giữa. Sự ngọt ngào của đậu xanh kết hợp với sự thanh thoát của trứng sẽ là hương vị tuyệt vời cho bạn.</p>
<p>Trong những năm gần đây,&nbsp;bánh trung thu&nbsp;không những đã trở thành món quà sang trọng và đầy ý nghĩa để dành tặng những người thân yêu, bạn bè mà cùng hương vị cổ truyền thơm ngon kết hợp với hiện đại,&nbsp;bánh trung thu Kinh Đô&nbsp;tạo nên vị ngọt thanh thanh, thuần khiết vừa miệng, là món ăn không thể thiếu mỗi độ trung thu về.</p>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-nuong-dau-xanh-1-trung-150gr-61
21,"
	BTT Kinh Đô nướng hạt sen 1 trứng 150gr-51 – cái",8934680090209,,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20200%20200%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","
				

<p>Hạt sen 1 Trứng</p>
<p>Thương hiệu: Kinh Đô</p>
<p>Loại bánh: Bánh nướng</p>
<p>Hình thức: 01 bánh, hộp kiếng chống ẩm</p>
<p>Khối lượng: 150 gram</p>
<p>Thành phần: nhân hỗn hợp hạt sen, có 1 trứng</p>
<p>Hạt sen có tác dụng kích thích ăn ngon, hấp thụ tốt các chất dinh dưỡng, dưỡng thần, tăng khí huyết, giúp ngủ ngon, phục hồi sức khỏe. Trước kia Hạt sen rất được các Vua Chúa ưa chuộng, đặc biệt ở Huế, vùng đất nổi tiếng về sen. Ngày nay, hạt sen được đưa vào bánh trung thu kinh đô, bạn có thể thưởng thức được hương vị tinh túy của nó qua bánh trung thu kinh đô hạt Sen 1 trứng.</p>
<p>Đi khắp rằng vàng biển bạc, nghệ nhân Bánh Trung thu Kinh Đô hằng trăn trở: tìm sao cho được món quà cao quý tương xứng mối giao hảo thâm tình không bút nghiên nào tả xiết. Một miếng bánh mà chan chứa cảm tình, yêu thương đủ đầy. Bánh trung thu kinh đô hạt sen sẽ giúp bạn chứa đựng được những diều cao quý</p>
			",https://baothymart.com/banh-trung-thu/btt-kinh-do-nuong-hat-sen-1-trung-150gr-51-cai
